"Guid","AccountId","Application__c","Case_Checkbox__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
cd9a4d56-1450-45e9-83a4-84044cf14875,56acb614-01d1-4cb2-8997-b969585be12a,"#N/A",false,"#N/A",d6d2403c-21fe-45d0-9ea3-7c68cbc7d5af,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
cda543bf-f3b1-4f2c-acd7-bf8c95752449,6126ee6e-2a3f-44ae-b350-5e9db44b8956,"#N/A",false,"#N/A",dd8e291f-d18d-47ea-a1da-a922bda96966,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
cdf608c4-c2c2-4cb9-8519-45a921e9f795,4af7ec61-fbf5-405b-8aaa-c28c0aa5342e,"#N/A",false,"#N/A",e0e48f85-f388-4390-95eb-7e7b3d1d7290,"#N/A",false,"#N/A",Medium,Complex functionality,On Hold,Query error when querying for Attachment,"#N/A","#N/A","#N/A",Problem,"#N/A"
ce03a076-1a2a-489a-a638-c22b775f2150,9d4ba725-0022-4940-9a2a-0df6a4e1fb36,"#N/A",false,"#N/A",6265b945-6893-4793-b8db-429b9ff1af64,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
ce19897e-482e-42b3-b8c6-4b5160d34c9b,dd90385a-7ddb-4788-a342-7d37bfbcf194,"#N/A",false,"#N/A",52c601c7-3490-4d83-810d-b38d7852664f,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ce3658be-8e8a-4adc-8ceb-76b50d15628a,3a5847f0-3637-43eb-b693-4e1850601378,"#N/A",false,"#N/A",8297c0a7-59a4-4f31-8211-aa591b6915bf,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
ce748a57-3b63-49bc-bdb0-2adec756c56c,b1fce8b2-b372-4d6a-9f1b-81caf29c80cf,"#N/A",false,"#N/A",c6d2211f-b4e9-4978-85a6-8f9d9b27149f,User Needs Help,false,"#N/A",Medium,New problem,On Hold,New Salesforce.com Instance,"#N/A","#N/A","#N/A",Question,"#N/A"
ce7abb34-23e6-4d9d-90db-ad23fae35680,30deb8f5-d3bb-492e-9ea1-590491dcf26a,"#N/A",false,"#N/A",258090a1-e827-4053-812e-983c41f693b8,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
ce802fcd-e457-41f6-8b4f-bf75d5579366,a114c42d-6ea2-4ea1-a4e7-38881919595c,"#N/A",false,"#N/A",5c4ba98d-871e-4402-baf9-f4f6d1619dd1,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
cecb71f4-23c8-4cf6-82ad-cd397e4dc4b8,27618cd5-0dff-4f0e-ae82-f230d61d279f,"#N/A",false,"#N/A",c8dcc765-2ff8-4218-95b7-d1b13e9e6dd9,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
cee30800-e9f0-4e8c-8bbd-e62c416b3b15,3a5847f0-3637-43eb-b693-4e1850601378,"#N/A",false,"#N/A",fa03196a-e2c9-452c-965b-a751ef0a95ef,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
cf1421b7-3b13-4803-9ab9-86e461ee394b,f068abdc-fe45-4877-a6de-1339dbf4968e,"#N/A",false,"#N/A",99327104-3162-473f-a249-0c47b6c24e4e,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
cf20c331-c372-4952-835c-e62411f9a812,54db439c-e844-45a3-83bb-be54740ea9e1,"#N/A",false,"#N/A",4f320fd5-c340-4261-b88e-e117c96008c3,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
cf4f52d3-f39d-4715-94b1-e22880ab1d1b,8a658184-15cb-4edd-b20f-49f21cb8267a,"#N/A",false,"#N/A",d1c39db6-8a97-47c1-9075-851b3cdb05c1,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
cf67dd8a-ef25-4dbe-b9dc-042823275873,56acb614-01d1-4cb2-8997-b969585be12a,"#N/A",false,"#N/A",14e32013-bdeb-44d5-85d0-0ffa2df27832,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
cffff837-6428-4209-a406-e1387c386ad7,ca8274ca-d306-4397-b5e4-7cfb4d7c2fc0,"#N/A",false,"#N/A",d8c993ba-5cc6-444d-91a8-7efc3d1d4a1e,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d001e514-d3b2-4b7d-ae6e-ce9dc7f62014,275db0a9-664e-4eb8-a497-7fced1d9fadb,"#N/A",false,"#N/A",8fba24fe-3fda-44ca-98be-2c1254bd5188,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d00d91f6-987e-44c8-aae9-edd767742cd3,71e4cbe7-b6af-4dd1-9dc7-eef3204a0846,"#N/A",false,"#N/A",846e9f24-77b6-4aa2-8f3f-44d8d716efc1,The sales team is struggling with the new CPQ offering.  Please provide training.,false,"#N/A",Medium,Instructions not clear,Rejected,Training - Technology Issues,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d01556ea-3339-4acf-9604-bfbd7f5b4415,960ebb34-1da2-4126-a030-0c1ebff7384b,"#N/A",false,"#N/A",77c77e3b-af73-4c52-a677-e34696beb5f6,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d01e6046-74ec-42bf-a646-2e0cf478dd9c,6bdb41de-9f1d-4207-ba4a-b6f70d0f5ef9,"#N/A",false,"#N/A",6eab2b8f-6567-43c9-8093-6b8f6b795ebe,User Needs Help,false,"#N/A",Medium,User didn't attend training,Approved,How to use parameters,"#N/A","#N/A","#N/A",Problem,"#N/A"
d0420e4e-9e48-4daa-a13d-15930b79d443,233f0b1a-050e-44aa-9620-8148e133d08c,"#N/A",false,"#N/A",831baaad-f393-4977-86ff-55924a50f0c3,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d05bc84d-ae73-4124-83cf-4936c36518b9,55252f06-931d-4291-a2dd-f453b0cd1ece,"#N/A",false,"#N/A",70075b5a-6511-4d35-be71-20d0ef6c7ada,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Escalated,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d060f850-57eb-48a4-9b7e-22f4c7128c48,1fec62f4-b882-49b5-b174-4c714659b1f4,"#N/A",false,"#N/A",10223e4c-d0fb-4a5e-a9d1-0044e87e3cda,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d0718d6e-bab5-4fe5-b787-1f8d53020908,233f0b1a-050e-44aa-9620-8148e133d08c,"#N/A",false,"#N/A",f8db3883-95e7-4883-9d09-a74047483233,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d0bf85ea-4d51-4171-9edc-f70c279a8da8,3e589d45-2496-4353-81e9-3a096375a335,"#N/A",false,"#N/A",2c286b16-aeeb-4939-b70e-506c8eb8c1c8,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d128e0fb-c176-4efa-b79c-f393bf31919b,6bdb41de-9f1d-4207-ba4a-b6f70d0f5ef9,"#N/A",false,"#N/A",d54a875b-2d18-4c25-857b-9bb7ad15c80f,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Escalated,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d12d8d16-b038-4793-b40a-36a4e3ccbfc2,56acb614-01d1-4cb2-8997-b969585be12a,"#N/A",false,"#N/A",95566635-121a-4fab-9d96-5b5894f8ec38,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d17069b9-24fe-472d-a229-3699b241bc2d,877e70fd-5ad4-4a16-80df-10b4f839691d,"#N/A",false,"#N/A",4dcd2c46-e4ce-42e4-acba-5d7c04a5a974,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d181381f-3340-412a-b2e1-6de2ed48f28c,a907dd03-3aa1-4ffc-a447-71616f7d1a30,"#N/A",false,"#N/A",b93b42e1-2e24-495f-887f-57faa85d7cfb,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
d1d85d7c-5682-46b0-b109-5dd8ab27e54b,a81e9197-f0f4-4ed5-90bf-11a2b5cfad59,"#N/A",false,"#N/A",edec2258-90d1-4b9d-b09e-f2837f7bb313,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d1f0fd43-53c6-4a3c-8cc2-545a9ae75b90,b352a9c7-916a-45b3-a43f-a6a22f620a17,"#N/A",false,"#N/A",0aac76a3-937d-4ae6-8276-9eb88b28ba38,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Escalated,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d1ff1683-2cf1-43a5-ba9f-2f05a55f264f,1b8b70db-9ea3-48a1-b0c5-5ad77f491768,"#N/A",false,"#N/A",eb51b056-cfa0-4f1f-bd93-8e051b651c6f,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d252ff52-8618-41da-81ff-bc75bee0d1d6,3e589d45-2496-4353-81e9-3a096375a335,"#N/A",false,"#N/A",1cce61e9-ff69-44dd-b5d8-98856df96fcc,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d27cf1e7-dc8d-4407-8e2e-49018a9ba1e5,4af7ec61-fbf5-405b-8aaa-c28c0aa5342e,"#N/A",false,"#N/A",865555de-0753-4598-80e9-59fd4545e47f,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d291cd03-95d9-4ab8-aab6-15c4f9284543,9bcb24e8-8d86-49bf-8957-8450c6a8de5d,"#N/A",false,"#N/A",fcfb7eb8-8bf1-4355-9425-2388d51d5819,"#N/A",false,"#N/A",Medium,Instructions not clear,Pending Approval,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d29df9b9-aa99-4c4e-b8fe-cc574aee191e,ed7f386b-6f17-49a1-8376-02084bafcb25,"#N/A",false,"#N/A",800da3b2-4092-4ccf-9ba0-67a39ef61f08,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
d2aa7484-c369-42a7-8af5-1632e12b1626,8599b326-90dc-46e5-a667-d916e8c20c28,"#N/A",false,"#N/A",d8406c72-ed2e-43a7-88a0-1cd511e926d2,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d2c51e43-3da9-4aae-8106-7bc530c03cc9,bd2199cd-d784-421f-b23d-2fc775874722,"#N/A",false,"#N/A",c61f5972-3af5-4663-bdd7-d328ba0271f9,EMEA Case,false,"#N/A",Medium,Instructions not clear,Approved,Can we add multiple users at once?,"#N/A","#N/A","#N/A",Question,"#N/A"
d2cd05a7-9d03-4d4b-84f0-8cf62105779a,3e589d45-2496-4353-81e9-3a096375a335,"#N/A",false,"#N/A",88308819-dbdc-46c9-b5f7-128a86d82bbf,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d355dd3d-818d-4e72-8277-99eda3a6b94a,6a4c9979-cc4a-4053-ab81-c6bc82e793ad,"#N/A",false,"#N/A",7f7fc186-d72c-475b-b152-67f15e612502,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Closed,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d35b0156-678b-4352-87cb-db5f23d22c6b,a907dd03-3aa1-4ffc-a447-71616f7d1a30,"#N/A",false,"#N/A",7e89c939-9df1-448a-8a92-993f0d164264,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d3649a38-8ee9-44c7-a7b2-e9b103451014,fe271183-0f8c-4d54-a0be-46d539c0442c,"#N/A",false,"#N/A",b6d293d0-941f-4c42-a708-2979a29f96c8,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d37c00dc-08aa-435f-b4b3-944bb47836dc,f3b72021-3233-4c36-b647-c189f0201547,"#N/A",false,"#N/A",15749796-a2e6-43bc-92c4-3cd73dd24aed,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,New,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d380f90a-ca7d-4c22-b7bc-58637edcec1c,f945c1e9-5290-4820-bd22-ee3f81a61e95,"#N/A",false,"#N/A",c5f6379b-6270-46e6-bf3b-4159e67cdab4,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d3836cd6-e116-4aa0-a590-db8ab0b370a2,e2278e2e-118c-4a8b-9544-8bc9fd7a5ca5,"#N/A",false,"#N/A",8f986d99-df1b-4df4-9097-a0fac13ce16e,User Needs Help,false,"#N/A",Medium,User didn't attend training,Escalated,Storing  Data,"#N/A","#N/A","#N/A",Problem,"#N/A"
d3899624-feb6-4165-a9d6-f97b512227a4,9bcb24e8-8d86-49bf-8957-8450c6a8de5d,"#N/A",false,"#N/A",14149695-0880-41c1-8be6-062684ebd241,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d3ae6374-f3aa-43ec-8da5-1ae91831d04d,65b06c3b-022a-453c-98da-c989971b4ebf,"#N/A",false,"#N/A",cf2194e6-3568-4712-9520-a356cd8a484f,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d3b6bd03-5b41-492a-9e6a-c16ef257107f,877e70fd-5ad4-4a16-80df-10b4f839691d,"#N/A",false,"#N/A",6b215577-1c88-41a2-b64b-c4f4da6ca421,User Needs Help,false,"#N/A",Medium,User didn't attend training,Approved,Pivot Table Help - Bad Data Sources in Template,"#N/A","#N/A","#N/A",Problem,"#N/A"
d3c9ff26-59fa-4310-9c78-c4ad2d26bd89,f068abdc-fe45-4877-a6de-1339dbf4968e,"#N/A",false,"#N/A",8be20c84-86b6-48a5-8175-9c0967ba7a35,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Rejected,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d3e7482e-d824-4d79-90c0-e655e90ba7ef,b1ceef34-22c9-4fa9-8e27-907abed70b2d,"#N/A",false,"#N/A",16bbefae-929d-46bb-b086-0b4911e607c5,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Closed,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d3f4f11d-333e-437e-9e59-ae2c86d4337e,94be5959-c3d8-4953-aa63-b35a48dbf95b,"#N/A",false,"#N/A",a424e0ae-d965-433d-8f60-3bdfc9ce4b63,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d4061d87-429b-45b5-aa88-a063678f9a11,61d91b5b-68cc-4a16-9d73-6036cb467cfe,"#N/A",false,"#N/A",52a41754-a8fc-4908-9a39-794a4c6feeee,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d4354e7b-d4de-4d01-9294-afb926767896,3abb8f98-ebce-48e0-80f5-d1830442dbc7,"#N/A",false,"#N/A",b6d293d0-941f-4c42-a708-2979a29f96c8,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d46e88a2-c1b0-41f1-8d78-b6de424299fb,935f1e86-84cf-45e3-8b69-37d4b4f4075a,"#N/A",false,"#N/A",2f4fb84a-1ce5-4db2-a84a-3a37dc069ad8,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,New,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d470b8c0-7a1b-4322-af03-93044798d023,ca8274ca-d306-4397-b5e4-7cfb4d7c2fc0,"#N/A",false,"#N/A",e9a2baca-533b-4f23-8093-c261eab76674,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d473f78f-7e79-4ac9-9b2b-2d57b8aa63bd,5346f59f-31de-4251-b8bf-8e8ef12d3ba5,"#N/A",false,"#N/A",54832e8e-23a5-4cf7-bd36-504d35980f8c,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d47b1c60-7807-4b2b-b955-5f3fed2de8a5,2b2eb896-411b-4481-bd30-98f28038ff6f,"#N/A",false,"#N/A",343e7b47-1fd2-460e-8c8c-0655b2508825,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d47d5193-3940-49ef-ae3b-69b4a5ad6161,577696b1-fd4e-4fde-be06-87a531d68976,"#N/A",false,"#N/A",deb93a92-852c-497f-855e-4661cfa14e04,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d47ee3d4-a8b0-4f70-8c17-a64b5e3f5cb7,b19d0c1a-23f3-42d9-b4eb-d0d6890b7e59,"#N/A",false,"#N/A",63697d8b-b515-4178-be1a-188a6e3a227e,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d491d4cd-464b-4cc1-b46f-4d7522eecb95,3a5847f0-3637-43eb-b693-4e1850601378,"#N/A",false,"#N/A",e98d2f92-f429-458a-9630-1c2e07750292,I'd like to add a few new users at one time.  Is this possible?,false,"#N/A",Medium,Instructions not clear,Closed,Can we add multiple users at once?,"#N/A","#N/A","#N/A",Question,"#N/A"
d493fa02-e226-458a-a7c6-ceef5571f089,aa8d8888-5768-4b14-82ee-13069db41b10,"#N/A",false,"#N/A",47af9ac9-3fd8-4385-94dd-69f8e3eadb48,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d4bf37e1-040c-47c6-98b0-66d9cf3c6447,b57e6cfb-9033-433b-8984-1fcd165516ac,"#N/A",false,"#N/A",ff0f702c-e37e-4319-9636-1ae8246a11c3,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Rejected,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d4c7ac0c-ed0e-4646-a9f3-1b3914be6b96,f394c477-1fc8-4042-a019-34fc2ecf2cea,"#N/A",false,"#N/A",4ec900b6-e3da-4a76-85b2-8cb92e908abc,User Needs Help,false,"#N/A",Medium,User didn't attend training,New,Data not showing sorted,"#N/A","#N/A","#N/A",Problem,"#N/A"
d4d32eae-acce-4271-8167-895921977183,1aa66216-fc07-40d2-93a5-f4d2cebedaf3,"#N/A",false,"#N/A",89ddbea7-b8cd-479d-abc1-b2b13733b0c0,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
d4d44da3-8dab-41dc-b4d6-b18b62773cbc,e9bf4039-ed13-4699-b39f-269ad0255c57,"#N/A",false,"#N/A",3be39727-1ef9-4962-b3c5-7547821dbc46,Prefers Direct Phone Outreach,false,"#N/A",Medium,New problem,Rejected,Table Grouping in Excel,"#N/A","#N/A","#N/A",Problem,"#N/A"
d4f22526-36e3-4e6b-b1c1-16e1833cb50c,fd05a623-f337-4b9c-82b2-fd9b04237ce3,"#N/A",false,"#N/A",d979acfe-64d5-4655-bc3b-5dd7295057fd,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,On Hold,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d4fff761-f079-4f47-90a9-3b4dc99dacce,6126ee6e-2a3f-44ae-b350-5e9db44b8956,"#N/A",false,"#N/A",14b1dfab-0460-45c2-8e07-bbac153030d7,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d52c44d4-83cb-4d3b-9386-d3f8b08f29db,43fb45aa-2028-471c-b740-2efe5da90a3c,"#N/A",false,"#N/A",79fe30b4-8a76-40a3-a874-b174c4152918,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d57ae5c1-37ce-42a7-bf59-801a7aa56469,11135c7f-cc58-4d45-bb45-45aa3244c4c7,"#N/A",false,"#N/A",4c43f0b3-a986-4f5a-9a7c-fb004b74f0ce,EMEA Case,false,"#N/A",Medium,User didn't attend training,Approved,Some fields not populating in Excel template,"#N/A","#N/A","#N/A",Problem,"#N/A"
d5976896-f618-4ef5-b1d7-40c709ef5dea,97841fd2-ea3d-4206-96aa-ab96682dd6f1,"#N/A",false,"#N/A",100b6805-52b4-448d-b5a5-13a62fc8f3d3,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Closed,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
d5d1702b-ceed-4c38-a708-ffb911b5c4c4,bf628e49-41f3-4ce8-a940-7f2fa1a9007a,"#N/A",false,"#N/A",625a0cdb-9f63-4ed2-8955-fa2413677d5e,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d617f188-d55c-4482-985f-eb90305b303c,78cad409-5244-42a3-becb-107281d70571,"#N/A",false,"#N/A",4ec900b6-e3da-4a76-85b2-8cb92e908abc,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Closed,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
d6181b29-eb12-4514-942b-87ca87e3c82c,efb12ca0-b7ab-440a-9f65-b3a43d600366,"#N/A",false,"#N/A",e6590b77-8313-4253-a8de-02bf085ebe3d,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d64c70b2-1efe-4895-8347-3699c76bbe95,fe271183-0f8c-4d54-a0be-46d539c0442c,"#N/A",false,"#N/A",9c72560b-3ee7-45fc-b585-c0652fdf898e,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d65cb4cb-62fb-4c8d-9b2f-0e435ddd0c27,a81e9197-f0f4-4ed5-90bf-11a2b5cfad59,"#N/A",false,"#N/A",42718ea6-fbf4-46cc-9292-b6d9542d60fe,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
d6654413-9912-4631-9a37-e6f1f3a70d27,fe271183-0f8c-4d54-a0be-46d539c0442c,"#N/A",false,"#N/A",15ad454a-891c-4c17-89c2-ddd4187c8465,EMEA Case,false,"#N/A",Medium,Existing problem,On Hold,Demo License,"#N/A","#N/A","#N/A",Problem,"#N/A"
d676b67d-2f18-4a2c-9afd-1c42e78ae135,bd2199cd-d784-421f-b23d-2fc775874722,"#N/A",false,"#N/A",e1903b7a-2665-44d1-9085-35b93a4be648,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
d685690f-a26f-44d3-a8b7-1375162d39ec,b2176b9e-ff4e-4ea9-8458-01817a3296f9,"#N/A",false,"#N/A",f664de6b-3712-4daa-86e4-2a022666b6c2,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Escalated,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
d688fa32-b960-4dc0-94ef-9b008f73f8ab,99440eaf-b2af-402a-a8b9-739ddfbfce1f,"#N/A",false,"#N/A",70110d46-5c66-4f7e-a7e1-9f0c32ac4879,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Escalated,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
