"Guid","AccountId","Amount","CloseDate","ContactId","Description","ForecastCategoryName","LeadSource","Name","NextStep","Pricebook2Id","Probability","SBQQ__Contracted__c","SBQQ__CreateContractedPrices__c","SBQQ__OrderGroupID__c","SBQQ__Ordered__c","SBQQ__PrimaryQuote__c","SBQQ__QuotePricebookId__c","SBQQ__Renewal__c","StageName","Type","sbaa__ApprovalStatus__c","sbaa__ApprovalStep__c","sbaa__StepApproved__c","sbaa__SubmittedDate__c"
35aa3565-e888-47ad-8bde-ae2dad88653c,fa0b2631-1112-4519-b2f6-d4f66cd01d48,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Yamia - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
361dcbd4-8816-43f9-95cb-d300fa9c4c41,ce8bc2d0-b646-433f-8ea3-711a55cfa57f,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Photofeed - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
362ed4cc-63f1-4e26-b159-c4f501e2249c,dbcb2f95-52d2-48ce-b0e0-01c5845a6277,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Skyba - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
36a3f803-9600-4393-8457-e4bce95b2900,26214f44-f0ee-419d-8b57-072b0bef6dd7,34995.0,2021-09-30,"#N/A","#N/A",Pipeline,"#N/A",Wordtune - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
37345bf2-73df-4885-bdc2-72a025cfe052,aafe5402-b135-4ca9-a1cd-7d2fc68f56ca,32395.00000002,2021-12-04,"#N/A","#N/A",Closed,"#N/A",Thoughtmix - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
37347314-0402-4c41-b1bf-bde847ec8f3c,8090a28b-af09-4438-8f23-72cf82636ebf,34995.0,2021-12-24,"#N/A","#N/A",Pipeline,"#N/A",Topicstorm - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
373e8c6f-fc87-4b01-a709-a4e00b26acea,94be5959-c3d8-4953-aa63-b35a48dbf95b,50985.0,2022-04-05,"#N/A","#N/A",Pipeline,"#N/A",Fanoodle - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
37f07168-e470-4f39-b3e0-89f8cd0a4ad7,aa8d8888-5768-4b14-82ee-13069db41b10,29995.0,2021-09-21,2d5dea65-fdcc-45fa-9448-fc2c9e81a159,"#N/A",Closed,"#N/A",Quimm - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
37f6e9e8-e485-4f6d-a05e-b1abee840c05,472f415d-678d-4f6c-ad95-3ba0b32c84b1,29995.0,2021-10-22,3ca25c4d-859c-409b-86b8-a3804c8d8dd9,"#N/A",Closed,"#N/A",Eadel - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
387eed9b-205e-47c7-ab43-f6de7b062ea0,3a5847f0-3637-43eb-b693-4e1850601378,75000.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Dabfeed - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
38a0a2a7-35ec-4ed5-9b8a-c3423f623f1a,8a658184-15cb-4edd-b20f-49f21cb8267a,72395.0,2020-04-04,"#N/A","#N/A",Closed,"#N/A",Meeveo - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
3a7fc458-b9f8-49e4-a007-2c8fb3b6cfef,581110eb-35c5-44bd-b50d-0ea6a47a7244,73995.0,2022-02-09,"#N/A","#N/A",Pipeline,"#N/A",Shufflester - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
3a863004-2287-4fe1-859e-9806e089bb3d,9bcb24e8-8d86-49bf-8957-8450c6a8de5d,29995.0,2022-03-25,"#N/A","#N/A",Pipeline,"#N/A",Skaboo - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
3aafc603-f431-432f-bb2a-68b18ce25705,bdd5114f-a344-4ca4-8dd4-214666b304eb,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Rhycero - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
3acef7b7-7bad-467e-8c90-07c3f2064dd1,0a5b812a-d57a-45ad-abaa-4465b1a265eb,18050.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Fliptune - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3aed574b-62ef-448e-8a69-af32f19fd22e,6c40eb60-e11d-4540-98e6-11f5230fcf0a,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Edgepulse - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
3b7b7e7c-ed37-4cb5-afc9-786d0ffffd9c,b57e6cfb-9033-433b-8984-1fcd165516ac,72395.0,2021-05-20,"#N/A","#N/A",Pipeline,"#N/A",Meembee -Complete Starter Package,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
3b913725-7193-40e8-afea-eda7aee213ab,35728350-49b2-42d7-a1b5-8ed5aeadd3a0,75000.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Zoombox - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
3d514071-35e4-431a-9104-f7f9e6d28205,54db439c-e844-45a3-83bb-be54740ea9e1,18050.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Browseblabc-Morales Corp. - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3d798d24-2040-44a6-9317-ea4d0b4b4c5f,1b8d74dc-4925-4238-a0c2-dd630cac9fa4,11550.0,2022-02-02,"#N/A","#N/A",Pipeline,"#N/A",Meejo - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3e08d128-b637-4933-ab84-59d7bfd72bd1,d779b550-9656-4d4e-b9dd-8223abfbd611,70000.0,2019-08-22,"#N/A",The deal is at 20% because they are at the sales process stage of defining their requirements.  It is not clear whether our solutions are a good fit or not but they are willing to discuss this in detail.,Pipeline,Trade Show,Acme - 600 Widgets,Need estimate,"#N/A",20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,New Business,"#N/A","#N/A",false,"#N/A"
3e0e65bf-5048-4b16-a66e-0f09f787325d,00f5a40b-5b83-434b-b39e-2a8a5b0e38c7,18350.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Skinte - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3e30c819-7cd5-4d19-8237-f58f5c8f8c06,56b75f34-41d2-443a-a868-80c78bb7d4ee,34995.0,2022-02-11,"#N/A","#N/A",Pipeline,"#N/A",Topdrive - Additional Sale,"#N/A","#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
3e711d19-1c5d-48a1-bc93-6b035695f856,f26d233a-47cc-4c45-b05a-b49f378d8ea0,32395.00000002,2022-02-01,"#N/A","#N/A",Closed,"#N/A",Devcast - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
3e821721-45c9-49eb-a85c-854c82366f48,a6cd4c93-1ecd-42b8-9e58-c0e36c33c120,11550.0,2021-12-18,"#N/A","#N/A",Pipeline,"#N/A",Podcat - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3e8a2238-4afe-4f7a-88e9-7adeb5b3e827,b2176b9e-ff4e-4ea9-8458-01817a3296f9,72395.0,2020-08-06,"#N/A","#N/A",Closed,"#N/A",Flipbug - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
3ed0d868-2804-4d9c-855e-e383a3de87de,700139d5-522a-4be5-98d1-467b9aa1ac77,29995.0,2021-09-21,"#N/A","#N/A",Closed,"#N/A",Voolith - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
3f1ddb84-ed0d-4d1b-980b-7ca1d0f2b5ea,ca529e4e-a4f5-4433-a075-f994501e4b7a,32395.00000002,2021-12-04,"#N/A","#N/A",Closed,"#N/A",Livefish - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
3f1de1f5-158f-4a69-8539-cadc5fff68a8,18d8ad3e-ff5c-4693-be3b-b16fec484f41,32395.00000002,2022-02-01,"#N/A","#N/A",Closed,"#N/A",Thoughtworks - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
3f2fc434-b3ac-4ec6-8449-3468ce4af24a,11b17aa3-33f2-438c-805f-7698cc2e754a,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Edgeclub - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
3fcc8359-81c4-4012-8c5b-03b218e7d49e,2adc1491-3ed9-47d2-92e9-4594af8f06ae,11250.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Bluejam - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3fcce73d-3d86-48b5-bf33-a6f363ad1714,06bdeec8-0b00-48d5-a82a-905cbc580ebf,11250.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Mynte - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
3fd7a7d8-6a88-4c2b-876e-66ecd8ddc263,efb12ca0-b7ab-440a-9f65-b3a43d600366,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Plambee - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
409050e9-32ac-492f-8d62-8c8eba68d17f,11f964fb-f4f9-44aa-94b8-fa04f41c1070,81083.0,2022-01-28,"#N/A","#N/A",Pipeline,"#N/A",Camimbo - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
41177f96-10d4-44cd-bae6-2c18ee06e0c6,877e70fd-5ad4-4a16-80df-10b4f839691d,75000.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Eamia - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
41bebb9c-6db3-4c6c-8561-c37470edcf46,cf8b4195-efd0-47d8-994a-993225f44bd3,34995.0,2022-02-11,"#N/A","#N/A",Pipeline,"#N/A",Shuffletag - Additional Sale,"#N/A","#N/A",50.0,false,false,"#N/A",false,"#N/A","#N/A",false,Value Proposition,"#N/A","#N/A","#N/A",false,"#N/A"
41c81122-5be6-4ee9-9ebb-b59b1b076604,e2278e2e-118c-4a8b-9544-8bc9fd7a5ca5,18350.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Dynava - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
41ca25cd-43b9-4a1d-9d50-043aeaddcbd6,472f415d-678d-4f6c-ad95-3ba0b32c84b1,32395.00000002,2022-02-01,"#N/A","#N/A",Closed,"#N/A",Eadel - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
425ba2c9-a248-4302-8eab-92c7b3d81965,bdd5114f-a344-4ca4-8dd4-214666b304eb,75000.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Rhycero - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
42605f04-6124-4bf5-874e-1d64eba54b3f,57afd48c-78fe-43bc-9bd2-5369132cf8cb,32395.00000002,2022-02-01,"#N/A","#N/A",Closed,"#N/A",Buzzshare - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4436c3de-2a5e-4b8b-9670-2c6078f2129b,fa068bc0-228d-40f6-bce7-6fbbfe0532da,11250.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Zoovu - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
44c40f53-5a60-4d6b-8d2a-b8a76356c656,e9bf4039-ed13-4699-b39f-269ad0255c57,18050.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Yakitrit-Germain Hospital - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
451ead06-726f-4a7f-bc72-1aeadec93b5e,8090a28b-af09-4438-8f23-72cf82636ebf,32395.00000002,2022-02-01,"#N/A","#N/A",Closed,"#N/A",Topicstorm - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
458033d4-8cbd-4245-b17d-a16865401c8a,06bdeec8-0b00-48d5-a82a-905cbc580ebf,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Mynte - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
460c0593-60c3-4e66-98fe-e624f45afcd2,7f09e0fa-8e3c-420e-85ea-0f28aaf33a1e,25400.0,2022-02-03,"#N/A","#N/A",Pipeline,"#N/A",Tazz - SOW 1,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,20.0,false,false,"#N/A",false,"#N/A","#N/A",false,Needs Analysis,"#N/A","#N/A","#N/A",false,"#N/A"
46db1505-1237-4af6-a606-50853c345974,ce8bc2d0-b646-433f-8ea3-711a55cfa57f,100082.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Photofeed - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
46e44712-d720-4b97-88d9-ee7db8794086,ca529e4e-a4f5-4433-a075-f994501e4b7a,75000.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Livefish - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4780784e-3d0d-488d-bc96-8f99722c6291,e9bc4aa7-d424-4bd6-9cab-2a74044f6ce4,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Oodoo - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
47f31e9a-c9c4-45f5-834f-2723aa67f40a,aa8d8888-5768-4b14-82ee-13069db41b10,32395.00000002,2021-12-04,"#N/A","#N/A",Closed,"#N/A",Quimm - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
47f587ec-7c0e-4721-a4a0-58f3ad815a97,ead26006-6382-46b8-8702-b74a2e5cffae,18350.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Pixonyx - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
480f47b4-d499-42a9-9dc5-35eb939480db,fa068bc0-228d-40f6-bce7-6fbbfe0532da,72395.0,2022-02-09,"#N/A","#N/A",Pipeline,"#N/A",Zoovu - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Prospecting,"#N/A","#N/A","#N/A",false,"#N/A"
489a5fac-0098-42da-b548-2b3e8f64418d,dbcb2f95-52d2-48ce-b0e0-01c5845a6277,100082.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Skyba - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
48c39c15-40e6-4dc1-893a-da516b23da39,8599b326-90dc-46e5-a667-d916e8c20c28,31495.0,2021-12-24,"#N/A","#N/A",Pipeline,"#N/A",Bluezoom - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
48f6f13b-2a05-41e7-afa1-83a3cb16dffb,cf8b4195-efd0-47d8-994a-993225f44bd3,100082.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Shuffletag - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
4907ef79-b12a-4768-b801-45c48ebceeaa,8fdba376-4bb0-4620-98a9-4f94aacf7833,32395.00000002,2022-02-01,"#N/A","#N/A",Closed,"#N/A",Omba - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
49866331-f5bf-4a4a-9755-56d6774bd9ab,67ed0a65-2dc8-4e05-9c9d-2260d04e9a8e,32395.00000002,2022-02-01,"#N/A","#N/A",Closed,"#N/A",Layo - Secondary Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4a1af3c7-8c2f-4d4f-9025-99b29d944a09,58efd287-dcb5-4f81-a36c-a6cba938dbe7,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Trilith - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4a216c19-1d58-472a-b71c-19a57f0c1065,a210dbf5-560e-4d74-81e3-3bad99e2aff5,500000.0,2019-05-24,"#N/A",Initial deal for 5000 widgets. We expect follow-on business with a potential upside of 40000 additional widgets over the next 12 months.,Closed,Advertisement,salesforce.com - 5000 Widgets,Closed!,"#N/A",100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,New Business,"#N/A","#N/A",false,"#N/A"
4a8c4728-3991-472f-a270-4f0449bda3a1,a114c42d-6ea2-4ea1-a4e7-38881919595c,29995.0,2021-09-21,b9de88cd-a1e2-4149-9bbf-c0bfde8db0e5,"#N/A",Closed,"#N/A",Dynazzy - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4ad20c20-31bd-459c-91ae-3f70dc79c912,a2cb4290-de9b-4996-b4cb-3cd238dc2427,34350.0,2022-01-03,"#N/A","#N/A",Pipeline,"#N/A",Yodel - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
4b59e3b0-7b0c-44b1-a340-d964809fc4e6,34cb81f2-7c97-4807-94f2-add143d2ec0b,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Tagtune - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
4b92b320-ebf3-4980-9ddf-71a2ea6d23f3,54db439c-e844-45a3-83bb-be54740ea9e1,29995.0,2021-06-06,"#N/A","#N/A",Closed,"#N/A",Browseblabc-Morales Corp. - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
4c1e61c2-8150-479a-ac97-697c0082d7f5,c90c34be-5a65-4a9d-8b21-867d838203cc,72395.0,2021-07-21,"#N/A","#N/A",Omitted,"#N/A",Zazio - Initial Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,0.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Lost,"#N/A","#N/A","#N/A",false,"#N/A"
8d46c036-c9ca-4f36-927a-ad9185f315cc,dbcb2f95-52d2-48ce-b0e0-01c5845a6277,18350.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Skyba - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8d61aa5e-4d88-480a-8d66-476777a3a49e,fe271183-0f8c-4d54-a0be-46d539c0442c,72395.0,2020-08-06,"#N/A","#N/A",Closed,"#N/A",Yakidoo - Additional Sale,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,100.0,false,false,"#N/A",false,"#N/A","#N/A",false,Closed Won,"#N/A","#N/A","#N/A",false,"#N/A"
8d7d30a6-f262-4e15-9400-f3984164f069,d549e4ad-fc79-4b02-b115-9a3d64ee3b6d,100082.0,2022-04-09,"#N/A","#N/A",Pipeline,"#N/A",Vipe - Upsell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,10.0,false,false,"#N/A",false,"#N/A","#N/A",false,Qualification,"#N/A","#N/A","#N/A",false,"#N/A"
8de7a4cc-0f36-4061-9990-ad7e1b9e0675,f068abdc-fe45-4877-a6de-1339dbf4968e,18350.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Mydo - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8e4062b8-a1c9-4fb8-be3f-824fbe42c4c2,233f0b1a-050e-44aa-9620-8148e133d08c,18050.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Jetpulse - Cross-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
8e445b1d-488b-434c-9f40-2e3394c4b015,d00f2b29-8713-4062-8a8f-127f4b18c440,18050.0,2022-02-17,"#N/A","#N/A",Pipeline,"#N/A",Twinder - Cross-sell-sell,"#N/A",9a52f4fc-1926-4f6a-8a05-a69f632657b5,75.0,false,false,"#N/A",false,"#N/A","#N/A",false,Proposal/Price Quote,"#N/A","#N/A","#N/A",false,"#N/A"
