"Guid","Description","OpportunityId","PricebookEntryId","Quantity","SBQQ__ParentID__c","SBQQ__QuoteLine__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
6a719523-8069-4fa2-b94b-8441bab7bfe0,"#N/A",17793723-f737-4ced-91a4-cf8b893be09f,ee201864-89bd-4993-8e27-9b1cd9767e9b,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
6a87a4a2-0feb-4675-9930-c46e25b1592a,"#N/A",d35c75c3-b577-425d-9f73-89f33c06d71c,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6a92b47c-f99d-440a-afd9-519ef992384a,"#N/A",41c81122-5be6-4ee9-9ebb-b59b1b076604,41919865-2e99-4e6d-be20-638f498ef1e3,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,1000.0,"#N/A"
6a9ec266-54ac-4f74-88ca-47a2c1c37033,"#N/A",a42c9c9f-482c-405d-9222-c47e76168173,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6abb235c-f22a-4411-bf63-0c21afd447a7,"#N/A",8f25dda2-85bb-4b52-8e34-dd8147da11b5,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
6ac13723-eb87-45a8-a648-7a7987565cc8,"#N/A",8c7b1ce2-c35b-4143-b6a1-a1aec0f20b58,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6ad048d5-67d3-41bb-8c03-44f9866e45c8,"#N/A",b0ccdd3e-c64f-4a87-b39e-021320107ac1,c6dec705-2642-4382-87c0-2c6d9fee3f74,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
6ad5409d-9371-473d-82c3-a710e4f05bcb,"#N/A",035edf02-b368-4f37-95a5-ac880574e677,107d7e5a-cce3-4463-ae63-0076064f9630,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
6adcf9a3-1059-4656-ac30-e68e96080e4f,"#N/A",92e22d4d-72a6-472f-ad3c-ae7d15f1a7b4,795eaacc-67f3-4322-a3ff-fcde1123a6eb,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
6af021c4-248b-474b-bd81-6376ca4b2e12,"#N/A",9e47b9c6-9ce4-4d61-b985-00967f989ad2,04fc3b7b-fcc6-427d-872d-a8355a1329c2,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
6af4a329-080b-47d6-ba40-d6c7e15f3de5,"#N/A",9a0f627e-e9c9-4111-b30b-898b846d5870,04fc3b7b-fcc6-427d-872d-a8355a1329c2,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
6af6ff52-9ae8-4849-bda5-5c287ad4846e,"#N/A",954adced-53d6-4711-94c7-6f6dcba231a7,795eaacc-67f3-4322-a3ff-fcde1123a6eb,100.0,"#N/A","#N/A","#N/A","#N/A","#N/A",30000.0,300.0,"#N/A"
6aff7c54-92e5-4c3d-885c-e0580bd3eb78,"#N/A",996f9cd8-517a-4129-8d6e-cb3cd1509021,689f6479-7a66-4c8e-8c58-c2d681b07f29,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
6b04046c-a224-4650-a9bc-4e926e539d65,"#N/A",98a32147-42ff-4d6d-902b-6ac4506f5f98,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
6b0b5e7e-a1ac-4f05-816a-3d6b826f5026,"#N/A",458033d4-8cbd-4245-b17d-a16865401c8a,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6b3e79fc-1d13-4c2e-b57b-20bd75e04a58,"#N/A",ce6f9971-bf12-4a6a-a6f9-ee9421418d89,c6dec705-2642-4382-87c0-2c6d9fee3f74,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
6b3f88b4-3d50-4498-bf6e-34c246ba258d,"#N/A",4efc4272-0b53-4ba4-90e5-f936fd395237,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6b5f34e2-16e3-4d8a-87f0-5f57b421cd2d,"#N/A",c4bbdfb5-a092-49cf-b75a-edaa53d52ac0,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6b660ba6-6749-4791-b6df-706fee3632ca,"#N/A",bd4613c5-04d7-4c0c-8241-daf66ad3e6ec,795eaacc-67f3-4322-a3ff-fcde1123a6eb,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
6b89ef8c-81dd-4b30-be9c-9712ce779b3c,"#N/A",e2527453-7cd6-43ff-9222-1346a2f0dc8d,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
6bb07d72-4040-4d4e-a17c-af291955c2ef,"#N/A",da998d42-51f1-4c7f-ba04-2959f99ec8b7,8d174c97-4946-4657-94fd-0c8d3f139ad7,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
6bde968e-de9b-482d-a2d2-1ad6c8d4cbe5,"#N/A",be59d291-970c-400a-9af7-4f437a778537,2b287a94-9aa9-4146-ba80-825ec8f6af77,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
6bdef5b5-f597-462b-b596-8b751f6dda53,"#N/A",1e43ada4-69ae-4fb8-94c2-8011c887565f,f61f4681-598e-461d-9bb2-799363e6d9a3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",900.0,225.0,"#N/A"
6be53f08-0669-44c1-b92a-4aa3d001a5df,"#N/A",7625230a-966d-4e27-87e6-3e19e7d53036,795eaacc-67f3-4322-a3ff-fcde1123a6eb,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
6be5a034-35d3-4f64-a7a7-e9162d4a8eb6,"#N/A",289a88d0-233b-472c-8c3a-cea0e065814d,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
6c144f83-4805-4251-b1e4-69c8203d4e08,"#N/A",30ee1647-a7bb-447c-b0f5-b4954d3385e2,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6c34b126-ec27-4289-a3ee-8ab37f3d5306,"#N/A",c2c4bee1-3deb-43a0-bb6a-76cc0cbff330,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
6c533c2f-33d2-41f7-a6e2-fb5d0d4c5a6c,"#N/A",dbb72882-59a0-4f83-b9dd-e2499a10fa15,107d7e5a-cce3-4463-ae63-0076064f9630,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
6c5d790b-f7d2-4df4-8f54-e6bde9a61cc2,"#N/A",35a3b8b9-026b-4e74-b2f0-e00583cc73e9,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6c67a832-fbfb-46b0-a246-a071a84d315c,"#N/A",27b3960c-9d3e-4c75-a473-56d6ca7ef29b,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
6c70cb69-f391-455a-b628-f6d27a414c2e,"#N/A",920b5d18-49f9-4556-bf3f-ed441254a01c,2b287a94-9aa9-4146-ba80-825ec8f6af77,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
6c79e9ca-6b6f-472c-9f8b-5745aac1f5cf,"#N/A",9154d7f6-7f8a-4c7e-8316-ec4925a7fab5,2b287a94-9aa9-4146-ba80-825ec8f6af77,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
6ca66365-fbf7-464c-bd55-c317f6c17624,"#N/A",06771c18-bbe0-49df-9a1f-482aadf0731e,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6cae079c-7887-444f-9363-7875f4741eff,"#N/A",1432ef96-cd2c-4303-8232-88dfd5a1ce5a,39645b05-a6ec-41ff-9965-eeee126bfeed,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
6cb411d1-7e95-4e05-b74c-45497cf72794,"#N/A",78c4cc75-3d9c-4638-9f9a-ee277dfd999f,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6cb484a7-5d38-4705-8bbb-c5ce352c0c17,"#N/A",9333623c-85c5-473b-a5b5-2763218e60b6,defe6da8-4545-41d6-9a4f-a274b3ced603,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,2000.0,"#N/A"
6cba80dc-bae1-4fbc-8e57-4723510f6203,"#N/A",88a55e33-bbc6-42fc-9ddb-c83677019775,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6cc414d5-f685-4169-8842-7f86240f33cb,"#N/A",88a55e33-bbc6-42fc-9ddb-c83677019775,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
6cd236d4-adab-4ede-9011-b2f76a8578f1,"#N/A",8c04c17e-1979-427e-92c8-1957ecf04662,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6ce93060-d485-4efe-929d-a4bcc57d2ce3,"#N/A",5bcaddbe-33f1-487c-9a21-d62d103ebbc4,107d7e5a-cce3-4463-ae63-0076064f9630,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
6cf02171-7d4f-454b-ad21-3e19c5daa6fe,"#N/A",a7a254a4-f0bf-489d-971f-e889a216c5d6,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6cf55db4-84dc-4f86-b6a6-fe862d016581,"#N/A",a79e60e8-f537-4309-8dc4-3a2005846cb4,48aac0ce-0d4b-4194-a5cf-fb988f60129e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
6d0a999f-ff7e-4d1b-b44b-6edba5d7c05a,"#N/A",e8617666-238b-4b60-aa6b-66051e643c63,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6d26b7a9-8888-419c-bb4e-c58933c79dd9,"#N/A",fe5e2a58-3879-4f61-9c52-81f1531b8712,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6d2dfbd8-ae95-4af5-a5c3-a7d8f8aa0e99,"#N/A",0fdad997-e354-4017-8895-4ec24b3738e1,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
6d46c912-b887-4447-9cb7-751153474fdf,"#N/A",fb0bfc0c-55cc-4adc-8b9f-45f50001bd34,c6dec705-2642-4382-87c0-2c6d9fee3f74,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
6d57dc35-c56b-494f-8a8b-11c7c47b9630,"#N/A",d0857eca-2aa6-41b6-a498-fc6c4bee0380,107d7e5a-cce3-4463-ae63-0076064f9630,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
6d85acb3-cfdf-45c9-9278-76a9c2e68dbf,"#N/A",ba7e9c67-017f-4681-931e-2df28a08bcc5,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
6d953f47-a36e-4371-bb40-533fe0ed5408,"#N/A",892e301b-0164-4085-a14f-7d7b509ac41e,c6dec705-2642-4382-87c0-2c6d9fee3f74,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
6dba234a-160e-4af1-b48b-a4702cbdc7e2,"#N/A",da72e8fc-f7a6-4999-a3a1-9be120ebef0b,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
6dbc8119-ec81-4203-8961-879bc4e4c5e6,"#N/A",aedf8afb-0146-47b6-a3f1-d18b217b70cf,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6dc6527e-7095-4c2f-bed5-3a64a9304f01,"#N/A",2e4fb9fc-82e9-4c73-9ff3-783b7838e776,8d174c97-4946-4657-94fd-0c8d3f139ad7,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
6dc80a9c-eef6-4181-b401-1d30d9f92479,"#N/A",48c39c15-40e6-4dc1-893a-da516b23da39,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6dd05e15-ef31-4012-a81e-f8b0632ac426,"#N/A",4fd9314e-0516-41ba-8b24-ea4f49022c19,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6ddb45bb-9d0b-4c1c-8e56-5b2d1ab805dc,"#N/A",5de32b2c-210a-40d4-8568-e5e9037abe1e,689f6479-7a66-4c8e-8c58-c2d681b07f29,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
6de8d358-2366-4981-9806-34ccfd0021d4,"#N/A",49866331-f5bf-4a4a-9755-56d6774bd9ab,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
6df2c4fb-cac1-4588-a5b3-f3148b13eab2,"#N/A",1d6b7aea-8997-4d78-9661-abdf9e8bbac5,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6e0c7959-62c5-44f6-a04b-f40b39f93963,"#N/A",ffeb2d97-8b38-4e22-97c6-4faa59e0e1cf,48aac0ce-0d4b-4194-a5cf-fb988f60129e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
6e330232-ee55-4cc4-bcee-98a4a8b60488,"#N/A",362ed4cc-63f1-4e26-b159-c4f501e2249c,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6e3a866e-5fca-4010-88f6-fab0e85ad7f6,"#N/A",8b76d989-60b8-471c-a318-5d56d362a049,795eaacc-67f3-4322-a3ff-fcde1123a6eb,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
6e49d4a8-043b-42c8-bafb-b308d619578d,"#N/A",6ea77052-4fdf-4d49-8d7e-f3c9d2a85346,8d174c97-4946-4657-94fd-0c8d3f139ad7,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
6e68dc62-c551-4193-a3fd-b2f62de22892,"#N/A",9d68f8f5-d4c1-4083-9c9f-46ee12527050,795eaacc-67f3-4322-a3ff-fcde1123a6eb,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
6e7ccdb4-8756-454c-bc76-7dc7657b7686,"#N/A",e5754c34-3372-4d4e-9d2a-e2cbe98434d0,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6e964640-1808-46f1-8fbf-6bb2bfb6354a,"#N/A",4f1f1ade-bea6-41d2-89e6-c9a83f258937,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6e987720-2268-4bcb-a578-f6a631e1b463,"#N/A",2e4fb9fc-82e9-4c73-9ff3-783b7838e776,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6ea1ff49-4197-43c6-9a60-d3d6d8d6de50,"#N/A",fe13283a-5a35-4c80-88d7-5c7fb33cb51c,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6ec3499f-a975-46d9-9ab9-9656b5979f7e,"#N/A",506fee60-a19d-4bda-971d-65ac5ac54c51,defe6da8-4545-41d6-9a4f-a274b3ced603,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2000.0,2000.0,"#N/A"
6ed1da2a-521f-4b8f-83a8-1ed658cae012,"#N/A",e3123972-5d17-467e-bc60-1372ba490d65,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
6efed2e3-e2f1-4607-b42f-b6997a43f250,"#N/A",101d1a0d-0718-462c-b8c8-f87c25db8d49,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6f01b50f-940e-4bf4-9f77-ee361b6fc6cb,"#N/A",bd4613c5-04d7-4c0c-8241-daf66ad3e6ec,6d1d6853-ddbb-4e11-a295-b230d8240213,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
6f09c555-e13e-4b1e-89fc-640f2b1a70c9,"#N/A",e900af3b-062f-4475-8f3b-526dc46bac65,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6f10b2f1-fea3-4fde-aec0-5e825a57f46a,"#N/A",e7d2d7d0-e943-4816-9a4c-53c85e93fe5b,6d1d6853-ddbb-4e11-a295-b230d8240213,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
6f151332-fefa-4a8d-90ea-a9c12d6421fa,"#N/A",713d11b8-fc9c-447f-a6be-ba49ba8e82bc,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6f256af1-6c13-4ac1-b1c6-ec10600351f4,"#N/A",b569dc5c-d1e8-4cd5-b13b-71de58673c85,689f6479-7a66-4c8e-8c58-c2d681b07f29,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
6f2ed89f-7b96-47d6-9506-9803e763e6ed,"#N/A",e331099a-5611-4430-88c1-01020f6ea243,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
6f3d0113-8332-4674-8a59-64b5b3467987,"#N/A",0c4ce6af-c11f-4cdf-a152-7b4a9e458d9d,2b287a94-9aa9-4146-ba80-825ec8f6af77,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",75000.0,75000.0,"#N/A"
6f597170-530a-430c-8ca0-40a628fc016e,"#N/A",83a16137-6913-44c2-af24-543433b7bb1e,8d174c97-4946-4657-94fd-0c8d3f139ad7,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
6f5da1ba-efe4-47fe-9942-650b71b2712f,"#N/A",4fc6127d-57c6-49bc-b7d2-b84e6bccd895,107d7e5a-cce3-4463-ae63-0076064f9630,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
6f655e97-bac5-49ee-a322-2463cc1895ae,"#N/A",c88c5f0c-5213-4dba-bc54-f63c5b7804fc,8d174c97-4946-4657-94fd-0c8d3f139ad7,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
6f819403-a5d4-49f4-98ea-71e01d964bcd,"#N/A",6e732dbf-b36f-470f-a39b-09af903efab2,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6f9655e2-3209-4a72-90c4-e8c108c4660d,"#N/A",f12f2bdd-fde3-4a0c-ae1d-7d48a95d71f2,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6f9f69b4-7992-4885-826e-80b57006dcbe,"#N/A",da72e8fc-f7a6-4999-a3a1-9be120ebef0b,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
6fa59317-8d7d-4bf0-a0ef-f6de900ce33b,"#N/A",38a0a2a7-35ec-4ed5-9b8a-c3423f623f1a,2529d514-a27d-4cdf-9109-42295ef0d8fd,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
6fd2dbe1-10b8-42ae-8d20-0929eb9a42f7,"#N/A",0b004aa8-63f3-4039-8bf0-3a3d4632f7e3,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6fd807dc-9876-4438-9060-542a6b51aa97,"#N/A",6eda6d1c-ef3c-4f6c-8644-8fbdcc1d2b2d,04fc3b7b-fcc6-427d-872d-a8355a1329c2,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4640.0,580.0,"#N/A"
6fe17dd1-36bf-4070-86ac-d4fb7fc53083,"#N/A",144ecfb4-9485-45ea-a366-b35ec87de245,04fc3b7b-fcc6-427d-872d-a8355a1329c2,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
6fef58d8-22aa-489b-a386-dd74e2631734,"#N/A",4a1af3c7-8c2f-4d4f-9025-99b29d944a09,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
6ff17197-f6e4-4806-8f66-c7ca4a0a1172,"#N/A",989dd1bd-5b6d-4065-8554-4b3296cd036e,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
6ffa2d77-6b6d-4d14-82c4-ff1b457585ec,"#N/A",a7f19a4f-6cf7-44aa-827e-f77669552b3e,c6dec705-2642-4382-87c0-2c6d9fee3f74,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
6ffb1c11-9b23-4cd6-9426-c500eee76edf,"#N/A",989dd1bd-5b6d-4065-8554-4b3296cd036e,8d174c97-4946-4657-94fd-0c8d3f139ad7,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
70157a94-f5da-4cfd-a11f-18a87f1cde2e,"#N/A",b29d430b-df42-4d23-99c0-06e5221b684d,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
70180602-026f-4167-836f-04c02793f83d,"#N/A",c59072e4-a17b-41e0-ba83-8147db50b04d,6d1d6853-ddbb-4e11-a295-b230d8240213,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
703b7d07-55e5-4cfd-ae7c-5b47d7c8faf7,"#N/A",b89424a6-1a15-4073-92d6-2f4d07c0e40f,2529d514-a27d-4cdf-9109-42295ef0d8fd,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
70685d48-e25c-4e27-af28-f5119e3aebf6,"#N/A",cea299ba-34cc-4599-87bf-a943e5ad6fe5,8d174c97-4946-4657-94fd-0c8d3f139ad7,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
708414ce-e8a9-4f2a-bf0e-175459f0aa87,"#N/A",cb5269b3-810a-484f-81ec-0cf1ccdb1174,2529d514-a27d-4cdf-9109-42295ef0d8fd,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
7088537f-e7fc-44ba-b78c-262020fcd703,"#N/A",c442ee32-81b4-49e6-88ff-972eae592224,6f47e53c-45b4-432c-b30c-4fffbe8bb674,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
7098c92e-13d5-442a-8976-6da7e032575c,"#N/A",c2368dc4-b886-4e12-9898-569b38586955,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
70ab6a72-a681-465e-bd36-f1d4b19ffbe5,"#N/A",c59072e4-a17b-41e0-ba83-8147db50b04d,795eaacc-67f3-4322-a3ff-fcde1123a6eb,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
70b38a0c-be25-436e-bde7-ca71b0c52c1d,"#N/A",fe044347-3157-4cfd-b63f-83c58625bc6f,689f6479-7a66-4c8e-8c58-c2d681b07f29,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
70bb16ed-8fae-40e7-99dc-c394aa9519c1,"#N/A",b91b14b1-cc0a-46f1-88b7-d76e26fca339,855bb27b-fb3c-49ae-a9ca-303b252f029f,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
70bc3f57-0bb9-4e1e-82f3-a7ffbcc7ddf6,"#N/A",1b448ff7-78aa-478c-a34b-d7e1852f04ea,89cc59b8-fba1-4a08-b7bf-99305aca2d2f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
70c7652c-5e06-4876-aaea-d2b1bc8d4b14,"#N/A",d9496718-a55c-4bb8-bc8d-1f769b6237cd,b977666a-0c58-47fc-921c-5f0f24e4ecd3,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
70cbfa1a-0615-46ae-94d0-7a01228bded4,"#N/A",c0426fca-afdd-4c16-b4b9-8ace79516a37,39645b05-a6ec-41ff-9965-eeee126bfeed,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
